name,tier,tier_name,iclevel,region,state,cfips,county,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc
North Country Community College,9,Two-year (public and private not-for-profit),2,1,NY,36031,Essex,0.58293837,0.48503956,0.025142675,8.06E-05,68275.6875,61000,0.491168578,0.18513244,0.22501802,0.23472878,0.26467025,0.090450615,0.027107541,0.01127181,0.001519152,0.000280692
North Dakota State College Of Science,9,Two-year (public and private not-for-profit),2,2,ND,38077,Richland,0.27823693,0.63031268,0.029729828,0.000491221,70772.02253,63200,0.513594235,0.09716019,0.21643797,0.31671128,0.26753706,0.10215352,0.037894826,0.009242467,0.001778451,0.000325517
North Dakota State University - Main Campus - Fargo,5,Selective public,1,2,ND,38017,Cass,0.437751,0.70940554,0.016936833,0.000795031,97463.81396,81900,0.623146788,0.051573493,0.12507877,0.23971015,0.32444644,0.25919122,0.11322742,0.052257132,0.006505201,0.000213981
North Florida Community College,9,Two-year (public and private not-for-profit),2,3,FL,12079,Madison,0.5193662,0.48660848,0.013784372,0.00170421,58487.76362,48800,0.435845981,0.24873814,0.23944145,0.21248859,0.21040665,0.08892519,0.02765521,0.011791307,0.002797056,1.22E-07
North Georgia Technical College,9,Two-year (public and private not-for-profit),2,3,GA,13137,Habersham,0.50847459,0.40258044,0.024540316,7.56E-05,58442.54818,42300,0.3744181,0.29450026,0.26407343,0.2090282,0.16070941,0.071688697,0.028238015,0.011306378,0.004451475,0.0001292
North Greenville University,8,Nonselective four-year private not-for-profit,1,3,SC,45045,Greenville,0.54160124,0.78031665,0.011263216,9.62E-05,94195.60677,77100,0.586189091,0.067824349,0.1526874,0.26323062,0.3181819,0.19807574,0.054976247,0.021262029,0.002640584,0.000270867
North Idaho College,9,Two-year (public and private not-for-profit),2,4,ID,16055,Kootenai,0.5215292,0.53829932,0.015460284,0.000468067,86447.23163,59600,0.509323221,0.14090839,0.20564279,0.2739763,0.2439394,0.13553305,0.042358894,0.024741009,0.004241014,0.001113224
North Iowa Area Community College,9,Two-year (public and private not-for-profit),2,2,IA,19033,Cerro Gordo,0.45498085,0.595649,0.011107272,8.25E-06,68533.4043,62100,0.511380745,0.098761387,0.21441078,0.31331187,0.28108352,0.092432477,0.037412416,0.01124365,0.002068823,0.000137229
North Park University,6,Selective private,1,2,IL,17031,Cook,0.57589287,0.61235207,0.017052133,0,120479.3631,87200,0.628940802,0.073835373,0.13381635,0.1923323,0.27284494,0.32717103,0.14841285,0.079049833,0.021609409,0.00216746
North Seattle College,7,Nonselective four-year public,1,4,WA,53033,King,0.48708206,0.42457801,0.021387789,5.59E-05,89598.73707,71200,0.573479723,0.11944085,0.17674798,0.22008106,0.24016471,0.24356544,0.11199977,0.056082569,0.007723153,0.000237073
North Shore Community College,9,Two-year (public and private not-for-profit),2,1,MA,25009,Essex,0.5119465,0.39812002,0.018503016,0.000342062,83112.6157,72000,0.55125909,0.13870798,0.16420448,0.20475818,0.27706879,0.2152606,0.076200731,0.033451647,0.005337284,0.000680048
Northampton County Area Community College,9,Two-year (public and private not-for-profit),2,1,PA,42095,Northampton,0.50994897,0.4674094,0.011147317,0.000261766,82729.70385,74900,0.574546565,0.091174424,0.15756603,0.23547256,0.30805463,0.20773225,0.063579321,0.020519631,0.00385894,0.000545837
Northcentral Technical College,9,Two-year (public and private not-for-profit),2,2,WI,55073,Marathon,0.52690041,0.60646373,0.006510772,2.17E-05,74459.95701,69200,0.547164805,0.077402323,0.15721504,0.31459907,0.34958377,0.10119985,0.026776057,0.008740333,0.001489528,4.51E-05
Northeast Alabama Community College,9,Two-year (public and private not-for-profit),2,3,AL,1071,Jackson,0.57555181,0.62989056,0.021727718,0.000105721,58926.65234,53200,0.449198663,0.17717338,0.25719362,0.28633544,0.1992887,0.080008909,0.010142264,0.005317809,0.000853727,0.0001292
Northeast Community College,9,Two-year (public and private not-for-profit),2,2,NE,31119,Madison,0.43514645,0.66455126,0.018368799,3.64E-06,60696.83141,54300,0.462658911,0.13242981,0.24574824,0.33657768,0.21785447,0.067389846,0.018169468,0.006032846,0.000416525,9.05E-05
Northeast Iowa Community College,9,Two-year (public and private not-for-profit),2,2,IA,19191,Winneshiek,0.5253309,0.62112737,0.010094177,1.65E-05,72071.32867,64400,0.521398594,0.094035208,0.19781026,0.32558352,0.27774531,0.10482567,0.034048624,0.015598871,0.001602324,0.000410459
Northeast Mississippi Community College,9,Two-year (public and private not-for-profit),2,3,MS,28117,Prentiss,0.5129568,0.58798766,0.014180001,0.000875255,65116.7513,57200,0.482548594,0.15881801,0.2302227,0.26005304,0.24767172,0.10323457,0.039531346,0.016827153,0.001192706,0.0001292
Northeast State Community College,9,Two-year (public and private not-for-profit),2,3,TN,47163,Sullivan,0.50190115,0.5520947,0.011879724,6.33E-05,67862.71288,60200,0.49386977,0.14266531,0.20020103,0.29054821,0.25283343,0.11375205,0.042241652,0.015532563,0.001341153,0.000457193
Northeast Texas Community College,9,Two-year (public and private not-for-profit),2,3,TX,48449,Titus,0.54919356,0.517636,0.023203282,0.000805151,60902.81641,51100,0.455120868,0.20428453,0.23020953,0.24651608,0.22405969,0.094930306,0.026558686,0.015438939,0.002358104,0.000325271
Northeast Wisconsin Technical College,9,Two-year (public and private not-for-profit),2,2,WI,55009,Brown,0.51508331,0.58021468,0.008515801,4.86E-05,81895.47917,74500,0.574234843,0.076292291,0.15460894,0.25797313,0.35009462,0.1610311,0.057990983,0.018515814,0.004102043,0.000569517
Northeastern Illinois University,5,Selective public,1,2,IL,17031,Cook,0.61777776,0.43853366,0.031765535,0.000358334,67345.97938,53300,0.474767738,0.18364094,0.24603903,0.22168316,0.20254305,0.14609383,0.046955626,0.014005082,0.001298377,0
Northeastern Junior College,9,Two-year (public and private not-for-profit),2,4,CO,8075,Logan,0.49954832,0.62166923,0.012771231,0.000732458,74604.52107,61100,0.510631752,0.13535511,0.21073256,0.29153094,0.2213439,0.14103732,0.060189769,0.024487969,0.001708236,0.000408401
Northeastern Oklahoma A & M College,9,Two-year (public and private not-for-profit),2,3,OK,40115,Ottawa,0.45307168,0.55006599,0.018652065,0,56321.49892,52800,0.453006271,0.18082963,0.24453008,0.28530326,0.21179807,0.077538952,0.027156269,0.010880452,0.000759854,0
Northeastern State University,5,Selective public,1,3,OK,40021,Cherokee,0.55165768,0.59865856,0.02204542,0.000787219,71869.55859,62100,0.507147899,0.15930955,0.19393104,0.2566807,0.2305093,0.15956941,0.062829725,0.021065805,0.003552047,6.19E-05
Northeastern Technical College,9,Two-year (public and private not-for-profit),2,3,SC,45025,Chesterfield,0.69491524,0.4020597,0.002979717,7.01E-05,54520.09635,42200,0.404549042,0.27297705,0.28117678,0.20626365,0.18376634,0.055816241,0.014523561,0.007150875,0.001859374,0.000267302
Northeastern University,4,Highly selective private,1,1,MA,25025,Suffolk,0.49538699,0.54061365,0.024375604,0.000893905,169872.4049,108300,0.708162881,0.051461115,0.099958181,0.14783362,0.21762224,0.48312482,0.2971006,0.16613449,0.037825361,0.003586492
Northern Essex Community College,9,Two-year (public and private not-for-profit),2,1,MA,25009,Essex,0.53432548,0.39721403,0.015506657,1.22E-05,81019.68936,70700,0.545853479,0.14272831,0.18576141,0.1934405,0.24755377,0.23051596,0.084814079,0.022640295,0.003600639,0.000466006
Northern Illinois University,5,Selective public,1,2,IL,17037,DeKalb,0.53998244,0.56833208,0.016347265,0.000328888,112760.1458,97700,0.676183117,0.053890184,0.10691483,0.16017032,0.2755574,0.40346724,0.1838453,0.067908168,0.007037293,0.000545937
Northern Kentucky University,5,Selective public,1,3,KY,21037,Campbell,0.57645231,0.60433835,0.009385259,0.000212645,102154.6908,86400,0.634174881,0.065365233,0.11068377,0.19793314,0.34269583,0.28332216,0.1066322,0.040114664,0.00534921,0.001015373
Northern Michigan University,5,Selective public,1,2,MI,26103,Marquette,0.52195764,0.59505987,0.013368618,9.75E-06,96334.6103,81000,0.614729115,0.071492918,0.12198044,0.23209025,0.31725705,0.25717944,0.10717403,0.041882545,0.006951866,0.000282418
Northern Oklahoma College,9,Two-year (public and private not-for-profit),2,3,OK,40071,Kay,0.52099884,0.59516913,0.014481602,0,70758.58425,63000,0.503798841,0.14239503,0.2033028,0.27157655,0.25797066,0.12475507,0.040528409,0.017849594,0.002316151,3.68E-05
Northern Virginia Community College,9,Two-year (public and private not-for-profit),2,3,VA,51059,Fairfax,0.46669173,0.45178083,0.0251773,0.000243796,104177.4898,86200,0.620934895,0.096939713,0.14982826,0.17760772,0.21693981,0.35868463,0.18335904,0.068937495,0.00627379,0.000439841
Northern Wyoming Community College District,9,Two-year (public and private not-for-profit),2,4,WY,56033,Sheridan,0.56672597,0.5811497,0.017121376,2.31E-05,76549.24514,65300,0.522300907,0.13352288,0.17928806,0.25525424,0.29205158,0.13988329,0.047795665,0.013000075,0.003454893,0.00085785
Northland College,6,Selective private,1,2,WI,55003,Ashland,0.53796095,0.49803078,0.005618967,0,112573.0503,74600,0.612952176,0.06491106,0.14315492,0.26392442,0.27532226,0.25268745,0.10650159,0.064051278,0.01253988,0.002124213
Northland Pioneer College,9,Two-year (public and private not-for-profit),2,4,AZ,4017,Navajo,0.61865115,0.44657105,0.019707708,0,57245.83317,46800,0.420236742,0.23593821,0.24534397,0.24983953,0.18423617,0.084642142,0.020646298,0.008670638,0.001506947,6.78E-06
Northwest - Shoals Community College,9,Two-year (public and private not-for-profit),2,3,AL,1033,Colbert,0.53519875,0.57598364,0.017577488,0,62865.92848,56300,0.473500414,0.20022525,0.20624296,0.24549651,0.23291942,0.11511601,0.031819198,0.012306204,0.001403951,6.75E-05
Northwest Arkansas Community College,9,Two-year (public and private not-for-profit),2,3,AR,5007,Benton,0.53408265,0.5919202,0.01829592,0.000322741,84431.5849,65900,0.531613832,0.12875248,0.19644421,0.24760532,0.2427897,0.18440823,0.087016888,0.053275295,0.008015347,0.00036455
Northwest College,9,Two-year (public and private not-for-profit),2,4,WY,56029,Park,0.5529179,0.63780242,0.021750737,0.000114839,60659.97496,60800,0.500097615,0.13950105,0.21724522,0.26464769,0.2680074,0.11059867,0.04791709,0.016443806,0.001676403,0.000202092
Northwest Florida State College,7,Nonselective four-year public,1,3,FL,12091,Okaloosa,0.52875698,0.52419978,0.014743016,0.00026654,77096.98279,62200,0.511896568,0.12679707,0.19889186,0.28883964,0.2522437,0.13322771,0.053416677,0.023205999,0.002705743,0.000678812
Northwest Iowa Community College,9,Two-year (public and private not-for-profit),2,2,IA,19167,Sioux,0.33560708,0.71579009,0.016086202,7.63E-06,74053.16262,62900,0.524322782,0.071676426,0.19234039,0.40036449,0.23865834,0.096960321,0.041473653,0.016288508,0.001177451,1.94E-05
Northwest Kansas Technical College,9,Two-year (public and private not-for-profit),2,2,KS,20181,Sherman,0.17272727,0.53359562,0.023222327,2.02E-05,61772.19531,57100,0.471201589,0.15262705,0.24166563,0.345424,0.18893558,0.071347751,0.017007381,0.008556146,0.000982704,0.000187154
Northwest Mississippi Community College,9,Two-year (public and private not-for-profit),2,3,MS,28137,Tate,0.53090483,0.43166131,0.01302777,4.09E-05,65531.41167,51700,0.457948718,0.20949517,0.2464764,0.2130066,0.20514932,0.12587255,0.044376105,0.016905107,0.001616373,0.000110617
Northwest Missouri State University,5,Selective public,1,2,MO,29147,Nodaway,0.57694775,0.70645201,0.009500166,0.000799603,94464.34948,80900,0.620717637,0.055762999,0.12493704,0.24501672,0.31263024,0.2616531,0.10005951,0.040122032,0.004704376,7.09E-05
Northwest Nazarene University,6,Selective private,1,4,ID,16027,Canyon,0.55822784,0.75305003,0.013963337,3.02E-05,105627.5699,83800,0.63978049,0.051745076,0.10435149,0.24355938,0.29447699,0.30586708,0.13998204,0.059668597,0.004285049,5.83E-05
Northwest State Community College,9,Two-year (public and private not-for-profit),2,2,OH,39069,Henry,0.595186,0.63609803,0.005481497,6.28E-05,76535.10938,69200,0.553664207,0.071046233,0.18236615,0.30271417,0.31803334,0.12584005,0.038605846,0.011912753,0.001970192,0.000866709
Northwest University,6,Selective private,1,4,WA,53033,King,0.67398119,0.79731214,0.01429916,9.47E-05,102250.2109,80400,0.635998249,0.053097297,0.094374239,0.2687121,0.31554899,0.26826736,0.12345638,0.052667987,0.005957345,0.000360146
Northwestern College of Bridgeview - IL,11,Two-year for-profit,2,2,IL,17031,Cook,0.7270115,0.29688042,0.023700377,1.05E-05,50062.58568,43300,0.388635793,0.24994208,0.28952864,0.2559562,0.14277811,0.061795119,0.02130164,0.005673276,0.003445609,3.51E-05
Northwestern College of Orange City - IA,6,Selective private,1,2,IA,19167,Sioux,0.62369341,0.77741343,0.011893411,0.000208573,94237.08416,75300,0.599315086,0.044364542,0.13359767,0.31532505,0.30425936,0.20245339,0.077423088,0.043637764,0.00963078,9.91E-05
Northwestern Connecticut Community College,9,Two-year (public and private not-for-profit),2,1,CT,9005,Litchfield,0.56198347,0.42292818,0.00599254,3.02E-05,81155.06486,78400,0.573524824,0.1004285,0.17144066,0.19039844,0.31679407,0.2209384,0.065693654,0.012431577,0.002632345,0.000104445
Northwestern Michigan College,7,Nonselective four-year public,1,2,MI,26055,Grand Traverse,0.50260937,0.5213725,0.010663517,0,84315.36378,69400,0.550611781,0.10402072,0.17723854,0.27509257,0.27417091,0.16947736,0.072543032,0.0405664,0.002807134,0.000793155
Northwestern Oklahoma State University,5,Selective public,1,3,OK,40151,Woods,0.49759614,0.68752855,0.018086972,0,65991.85817,61400,0.504055382,0.10673184,0.22231811,0.31044376,0.25738278,0.1031236,0.025108056,0.012851295,0.000379143,0
Northwestern State University,5,Selective public,1,3,LA,22069,Natchitoches,0.60027206,0.49850595,0.02783468,0.001725183,69548.56265,57700,0.483522158,0.20838663,0.20628677,0.20356153,0.23052073,0.1512443,0.05236448,0.01996897,0.002401598,0.000183177
Northwestern University,2,Other elite schools (public and private),1,2,IL,17031,Cook,0.53292179,0.58287686,0.016942441,0.002434755,350349.7654,168500,0.815103882,0.030700425,0.054111414,0.085163251,0.14800173,0.68202323,0.54623991,0.41565529,0.14244716,0.014710706
Northwood University,6,Selective private,1,2,MI,26111,Midland,0.41703814,0.52439684,0.023574322,0.002950832,154346.5774,86000,0.625385655,0.096529253,0.13873753,0.18365063,0.22279164,0.35829097,0.2127571,0.1195951,0.036004111,0.004875802
Norwalk Community College,9,Two-year (public and private not-for-profit),2,1,CT,9001,Fairfield,0.45190758,0.35318851,0.025474533,4.57E-05,114727.3023,70200,0.568234453,0.13317077,0.19901143,0.19316946,0.19889651,0.27575177,0.15573184,0.088001244,0.025087798,0.002130461
Norwich University,6,Selective private,1,1,VT,50023,Washington,0.24420677,0.61181688,0.027689336,0,108692.2225,88200,0.634319477,0.082054548,0.11774409,0.191221,0.27597296,0.3330074,0.14988676,0.056272771,0.008616888,0.000880018
Notre Dame Of Maryland University,6,Selective private,1,3,MD,24510,Baltimore City,0.98280096,0.54554474,0.022400821,0,98366.31953,81100,0.595978273,0.090509392,0.16354635,0.17867346,0.257718,0.30955276,0.13936739,0.053239822,0.008750508,6.33E-05
Nova Southeastern University,6,Selective private,1,3,FL,12011,Broward,0.69615835,0.49463427,0.032588042,0,101304.9714,64000,0.547378474,0.1351656,0.20490465,0.21428558,0.18942094,0.25622326,0.15546438,0.085882805,0.015008927,0.00121814
Nyack College,6,Selective private,1,1,NY,36087,Rockland,0.59517765,0.5878588,0.037367687,0,75695.48291,58400,0.506872725,0.18072,0.20561583,0.22266477,0.21440926,0.17659017,0.083271518,0.025571542,0.004825504,0.000132417
Oakland City University,6,Selective private,1,2,IN,18051,Gibson,0.50814331,0.6098212,0.003332668,6.45E-05,65707.51823,60300,0.494978378,0.12364993,0.20521085,0.33562505,0.24034631,0.095167913,0.032726098,0.014625109,0.000529061,0.000210087
Oakland Community College,9,Two-year (public and private not-for-profit),2,2,MI,26125,Oakland,0.50083506,0.44343325,0.008317549,0.000330851,114306.8446,93400,0.652101363,0.077071756,0.1193307,0.15885964,0.2695252,0.37521258,0.17170687,0.06828551,0.010537181,0.001046454
Oakland University,5,Selective public,1,2,MI,26125,Oakland,0.62697619,0.59858543,0.011023696,0,137901.6996,110600,0.716890521,0.050972745,0.079691038,0.12176749,0.25552532,0.49204332,0.24435163,0.094768584,0.016467076,0.001606192
Oakton Community College,9,Two-year (public and private not-for-profit),2,2,IL,17031,Cook,0.4703522,0.43797067,0.019302616,0.000665109,100383.645,75500,0.581316694,0.10774391,0.17337403,0.20691605,0.23988703,0.27207905,0.12177957,0.058016438,0.010597216,0.001545705
Oberlin College,2,Other elite schools (public and private),1,2,OH,39093,Lorain,0.57048684,0.44158658,0.012481108,0.000946023,265150.7119,127100,0.763926196,0.041793931,0.068592668,0.12776509,0.19382237,0.56802601,0.43079224,0.29523271,0.077537186,0.009782202
Occidental College,2,Other elite schools (public and private),1,4,CA,6037,Los Angeles,0.58859646,0.46162519,0.033389218,0.001755863,254125.5501,122400,0.71406524,0.085336223,0.098447613,0.12118489,0.17474446,0.5202868,0.39859039,0.27686492,0.086651601,0.012726082
Ocean County College,9,Two-year (public and private not-for-profit),2,1,NJ,34029,Ocean,0.50088298,0.46664539,0.013990396,0.000431941,90997.69341,81600,0.607238179,0.087761395,0.14128974,0.20804068,0.28592262,0.27698568,0.096383035,0.028768742,0.003724359,0.000237647
Odessa College,9,Two-year (public and private not-for-profit),2,3,TX,48135,Ector,0.54183412,0.53487051,0.047099382,0.002474061,61187.68635,50900,0.451326023,0.20727979,0.23372164,0.24684355,0.21153843,0.10061669,0.036041029,0.011543422,0.001058367,1.29E-05
Ogeechee Technical College,9,Two-year (public and private not-for-profit),2,3,GA,13031,Bulloch,0.64252979,0.39032707,0.013583837,1.73E-05,55462.18129,41600,0.392040475,0.30542013,0.23017018,0.22165553,0.1538561,0.088898107,0.03280339,0.00988321,0.001852451,0.000192378
